layer,node,SIR
2,4739,1.756
3,4739,1.327
2,4406,1.019
3,4406,1.018
2,1275,2.725
3,1275,1.783
2,1626,1.033
3,1626,1.142
1,373,1.012
2,373,3.266
3,373,2.198
2,4774,1.021
2,4080,1.014
3,4080,1.123
2,5100,1.284
2,4055,3.773
3,4055,2.661
2,4031,2.937
3,4031,1.392
2,2134,1.953
3,2134,1.281
2,3950,3.51
3,3950,2.884
2,1270,5.858
3,1270,4.064
2,2486,1.232
3,2486,1.354
2,4892,2.901
3,4892,2.118
1,146,1.016
3,146,1.017
2,3437,1.055
2,2462,1.442
3,2462,1.121
2,2046,5.509
3,2046,13.523
1,233,1.017
2,233,1.029
3,233,1.029
2,4336,2.474
3,5796,1.123
2,4201,1.008
3,4201,1.039
2,5247,2.497
3,5247,1.022
3,5837,1.027
2,2326,3.199
3,2326,1.106
2,3847,1.069
3,3847,1.491
1,433,1.011
2,433,1.222
3,433,1.056
2,2550,1.103
3,2550,1.036
1,323,1.001
2,323,4.763
3,323,6.244
2,4438,2.651
3,4438,1.191
2,3597,1.977
3,3597,1.8
2,4857,2.737
3,4857,1.087
2,1098,6.569
3,1098,1.681
2,1986,2.375
3,1986,2.369
2,5062,1.059
3,5062,1.02
1,526,1.009
2,526,2.179
3,526,1.299
3,6076,1.167
2,1534,2.601
3,1534,1.118
2,1132,3.35
2,3628,1.401
3,3628,1.025
3,5970,2.129
3,6225,1.037
2,4435,2.314
2,2122,4.389
3,2122,5.895
2,2843,3.373
3,2843,3.49
2,2806,1.116
3,2806,1.883
2,3477,1.778
3,3477,1.154
2,2110,2.147
2,3534,1.679
3,3534,1.655
3,6038,1.068
3,5718,1.301
2,785,8.116
3,785,7.866
2,1418,1.024
3,1418,1.072
2,5288,2.655
3,5288,1.707
3,6359,1.011
1,575,1.01
2,575,1.018
3,575,1.017
2,1165,8.205
3,1165,3.77
1,552,1.041
2,552,2.12
3,552,1.729
2,5549,2.032
3,5549,1.03
2,3960,1.367
3,3960,1.334
2,4323,1.054
3,4323,1.418
2,3661,1.727
3,3661,1.095
2,3812,1.024
3,3812,1.21
2,3173,2.271
3,3173,1.044
2,1610,3.14
3,1610,1.188
2,2192,2.104
3,2192,1.013
2,5030,1.824
2,4884,1.014
2,5221,2.832
3,5221,1.646
3,6147,1.086
2,3968,2.019
3,3968,1.292
2,5092,2.033
3,5092,1.081
2,3708,2.025
3,3708,1.019
2,1112,2.853
3,1112,1.833
3,6299,1.013
2,2671,1.302
3,2671,1.118
2,1217,1.734
3,1217,1.972
2,762,5.889
3,762,1.915
2,4096,1.864
1,178,1.018
2,178,2.517
2,2767,2.518
3,2767,1.121
2,2036,1.28
3,2036,1.773
2,2488,3.221
3,2488,1.65
2,5412,1.01
3,5412,1.013
2,5259,1.015
3,5259,1.057
2,5590,1.019
3,5590,1.013
2,1730,1.242
3,1730,1.323
2,4047,2.342
3,4047,1.677
2,4547,1.031
3,4547,1.032
2,1173,4.005
3,1173,3.729
2,3663,1.846
3,3663,1.064
2,2019,2.806
3,2019,1.611
3,6345,1.038
2,1548,1.808
3,1548,1.279
2,1403,4.501
3,1403,4.141
2,1231,3.075
3,1231,1.794
2,4063,1.021
3,4063,1.059
2,2263,2.867
3,2263,3.077
2,2754,1.069
3,2754,1.058
2,2600,1.601
3,2600,1.018
2,2918,1.472
2,4461,1.836
3,4461,2.772
3,6080,1.023
2,5425,2.183
3,5425,1.43
2,2091,1.087
3,2091,1.031
2,2993,1.241
3,2993,1.086
2,2711,1.136
3,2711,1.104
2,2149,1.02
3,2149,1.02
1,84,1.014
2,84,5.15
3,84,2.208
2,1169,7.51
3,1169,8.701
2,4106,4.698
3,4106,7.036
1,512,1.013
2,512,1.121
3,512,1.037
2,4208,2.175
3,4208,5.393
2,994,3.258
3,994,1.182
2,4388,2.324
3,4388,1.746
3,5729,1.186
2,5126,1.264
3,5126,2.88
2,3720,1.184
3,3720,1.052
2,2316,1.035
3,2316,1.088
2,4223,2.012
3,4223,2.887
2,1877,6.149
3,1877,1.924
2,2473,2.91
2,3659,2.814
3,3659,1.29
1,179,1.001
2,179,2.836
3,179,1.04
1,632,1.02
2,632,1.389
3,632,3.493
2,3023,1.056
3,3023,1.107
2,856,3.487
3,856,2.107
2,4139,3.354
3,4139,1.718
2,2762,2.193
3,2762,1.912
2,4301,1.203
3,4301,1.184
2,5087,1.01
3,5087,1.047
3,6310,1.612
2,5327,1.054
3,5327,1.051
2,3730,2.805
3,3730,1.123
2,4539,1.048
2,812,1.826
3,812,1.07
2,5440,3.478
3,5440,2.076
2,3170,1.316
3,3170,1.596
1,657,1.017
2,657,1.019
3,657,1.032
1,428,1.017
2,428,6.71
3,428,7.126
1,660,1.012
2,660,4.224
3,660,2.679
2,1549,2.365
3,1549,1.072
2,1052,2.246
2,3193,1.278
3,3193,1.908
2,4937,1.011
1,271,1.015
2,271,1.942
3,271,1.054
2,1465,4.223
3,1465,4.977
2,1190,3.369
3,1190,1.189
2,3258,1.104
3,3258,1.208
2,4958,2.171
3,4958,1.152
2,2435,6.299
3,2435,8.048
3,6170,1.01
2,5251,2.94
3,5251,1.365
2,2243,1.158
3,2243,1.035
2,5567,2.486
3,5567,1.125
2,4616,1.019
3,4616,1.16
2,1527,4.12
3,1527,4.348
2,1451,1.802
3,1451,1.325
2,4611,1.015
3,4611,1.014
1,562,1.017
2,562,1.343
3,562,1.3
2,4437,2.02
2,4772,2.153
3,4772,1.35
2,4641,2.33
1,6,1.077
2,6,1.321
3,5772,1.031
2,3945,3.166
3,5950,1.063
2,5204,1.125
3,5204,1.011
3,5842,1.291
2,2893,2.66
3,2893,1.77
3,5697,1.064
2,5550,1.07
3,5734,1.165
1,344,1.015
2,344,2.012
3,344,1.054
3,5948,1.079
2,4848,3.057
3,4848,1.045
2,1668,1.031
3,1668,1.036
2,4811,1.159
3,4811,1.035
1,54,1.016
2,54,3.327
3,54,2.271
3,6292,1.015
2,5464,2.604
3,5821,1.029
2,5318,2.578
3,5318,1.287
2,3088,5.248
3,3088,6.727
1,571,1.013
2,571,1.104
3,571,1.425
1,482,1.017
2,482,1.02
3,482,1.495
2,3411,1.045
3,3411,1.033
2,3032,2.046
2,5595,1.013
3,5595,1.035
2,4951,1.071
3,4951,1.268
2,3903,1.83
3,3903,1.012
2,2417,4.327
3,2417,3.979
2,4556,1.077
3,4556,1.386
2,894,2.05
3,894,2.089
2,1505,3.097
3,1505,1.434
2,4663,1.239
3,4663,1.709
2,1962,1.058
3,1962,1.032
2,1057,5.897
3,1057,5.039
2,4120,1.036
3,4120,1.078
2,1923,1.632
3,1923,1.417
2,2932,4.576
3,2932,5.925
2,771,6.561
3,771,5.361
3,5945,1.014
2,4280,2.063
3,4280,1.064
2,5022,3.437
3,5022,1.513
2,4503,3.186
3,4503,1.226
2,3004,2.276
3,3004,2.007
2,3732,2.712
3,3732,1.71
2,1786,4.211
3,1786,4.468
2,943,2.05
3,943,2.737
3,6045,1.033
3,5646,1.119
2,4875,3.174
3,4875,1.448
2,4108,1.167
3,4108,1.069
2,3845,1.154
3,3845,1.114
2,4703,1.053
3,4703,1.102
2,1017,2.539
3,1017,1.284
2,3739,2.232
3,3739,1.264
2,5395,1.019
3,5395,1.057
2,4854,2.319
3,4854,1.015
1,572,1.017
2,572,2.793
3,572,2.185
3,5828,1.217
3,5953,1.086
2,1999,1.791
3,1999,1.124
2,4677,1.019
3,4677,1.19
2,1579,1.132
3,1579,1.013
3,6302,1.01
2,2669,1.043
3,2669,1.09
2,3243,1.24
3,3243,1.029
2,5164,3.053
3,5164,2.109
2,714,2.731
3,714,2.03
2,3874,1.022
3,3874,1.011
2,1261,2.65
3,1261,1.136
2,4696,1.019
1,293,1.015
3,293,1.098
2,2226,2.038
3,2226,1.027
2,2179,2.079
3,6229,1.015
2,2854,3.292
3,2854,4.455
2,1949,2.648
3,1949,1.231
2,4737,1.902
2,1518,2.572
3,1518,1.045
2,2906,2.832
3,2906,1.402
2,3709,2.053
3,3709,1.11
1,450,1.019
2,450,2.251
3,450,2.971
2,3413,1.224
3,3413,1.532
2,1059,1.763
3,1059,1.84
2,1795,1.254
3,1795,1.836
2,811,1.936
3,811,1.651
2,3496,2.12
3,3496,1.094
2,3329,2.121
3,3329,2.68
1,554,1.034
2,554,6.512
3,554,4.113
2,3418,6.602
3,3418,8.687
2,2833,2.572
3,2833,1.211
2,1854,4.173
3,1854,2.648
2,2700,2.525
2,722,1.048
3,722,1.039
2,4731,1.027
2,1902,1.894
3,1902,1.095
2,2696,2.468
1,378,1.03
2,378,6.626
3,378,6.594
2,4340,1.362
3,4340,1.315
3,6291,1.01
2,3442,4.337
3,3442,3.73
3,6164,1.025
2,3503,1.016
3,3503,1.013
2,5121,1.099
3,5121,1.069
2,2422,2.03
3,2422,1.677
2,789,1.493
3,789,1.137
1,164,1.019
2,164,2.19
3,164,1.018
3,5782,1.213
1,355,1.021
2,355,2.642
3,355,4.417
2,2729,1.089
3,2729,1.192
2,4343,2.535
3,4343,3.577
2,2624,1.426
3,2624,1.11
2,3352,1.724
3,3352,1.663
2,4118,1.644
3,4118,1.049
1,360,1.014
2,360,2.423
3,360,1.02
1,506,1.021
2,506,2.069
3,506,1.2
2,971,2.46
3,971,1.587
2,814,2.577
3,814,2.393
2,1520,1.446
3,1520,1.827
2,4558,1.032
3,4558,1.015
2,868,1.029
3,868,1.106
2,4300,3.214
3,4300,4.825
3,5672,1.024
2,4988,2.71
3,4988,1.613
1,151,1.122
2,151,1.052
3,151,1.468
2,2905,2.18
2,1431,3.192
3,1431,1.667
2,4418,1.947
3,4418,1.031
3,6277,1.076
2,3717,5.427
3,3717,15.22
3,6087,1.012
2,1722,1.206
3,1722,1.129
2,4258,2.145
3,4258,1.047
1,308,1.013
2,308,2.519
3,308,1.066
2,664,1.142
3,664,1.284
2,4701,1.839
3,4701,1.204
1,30,1.012
2,30,4.245
3,30,5.847
2,1340,1.073
2,2220,3.232
3,2220,1.863
2,5303,2.264
3,5303,2.203
2,5525,3.291
3,5525,1.077
2,2986,1.015
2,4385,3.669
3,4385,3.506
2,2593,1.447
3,2593,1.068
2,5124,1.086
3,5124,1.19
2,4929,3.867
3,4929,1.858
2,2405,4.676
3,2405,2.14
2,5104,1.032
3,5104,1.084
2,5431,1.045
3,5431,1.014
2,4285,2.402
3,4285,2.555
2,742,1.43
3,742,1.513
2,4586,2.117
2,3922,1.15
3,3922,1.138
3,5942,1.019
2,5436,1.326
3,6383,1.201
2,2750,1.018
3,2750,1.096
2,4800,1.073
3,4800,1.025
2,1008,3.327
3,1008,1.744
2,2597,1.016
3,2597,1.164
2,1912,1.729
3,1912,1.766
1,588,1.029
2,588,6.39
3,588,5.742
2,3365,3.638
3,3365,2.558
3,6222,1.022
2,796,2.118
3,796,1.556
2,4531,1.066
3,4531,1.03
2,1396,6.972
3,1396,7.849
2,4254,1.848
2,5238,1.021
3,5238,1.068
2,1711,4.949
3,1711,2.312
2,1708,1.512
3,1708,1.046
2,5406,2.566
3,5406,1.033
2,2620,2.332
3,2620,1.295
2,1606,3.956
3,1606,1.498
3,5832,1.026
3,6331,1.027
2,682,7.037
3,682,1.058
2,4378,3.93
3,4378,3.04
1,493,1.011
2,493,2.244
3,493,1.037
2,2931,3.355
3,2931,1.371
2,1508,2.508
3,1508,1.388
2,1644,1.413
3,1644,1.683
2,4904,1.978
3,4904,1.524
2,3162,1.012
2,1669,1.125
3,1669,1.291
3,6127,1.176
2,3153,2.327
3,3153,1.108
2,3480,1.103
3,3480,1.067
2,4698,2.887
3,4698,1.128
2,692,3.917
3,692,2.844
2,2641,2.172
3,2641,1.055
3,6374,1.031
2,3119,2.145
3,3119,1.037
2,2054,1.879
3,2054,2.003
2,697,2.783
3,697,1.663
2,2903,2.296
3,2903,1.07
2,3476,1.69
3,3476,1.05
3,5850,1.461
2,3755,2.764
3,3755,1.121
2,4241,3.548
3,4241,1.437
2,1040,2.243
3,1040,1.186
2,4471,1.016
2,1194,3.403
3,1194,2.266
2,1314,1.765
3,1314,1.041
2,3370,2.88
3,3370,2.646
2,3505,3.328
3,3505,1.415
2,2773,1.258
3,2773,1.044
3,5812,1.045
1,654,1.013
2,654,5.768
3,654,5.805
2,2526,2.021
3,2526,1.143
1,60,1.044
2,60,1.294
3,60,1.473
1,481,1.008
2,481,5.763
3,481,4.236
1,73,1.017
2,73,1.177
3,73,1.055
2,1211,3.02
3,1211,1.191
2,3760,1.032
3,3760,1.014
2,4021,4.016
3,4021,2.196
2,4780,1.018
3,6385,1.018
3,5701,1.15
2,1909,2.262
3,1909,1.14
2,755,2.003
2,885,6.517
3,885,8.991
2,5575,1.081
3,5575,2.248
2,1620,4.261
3,1620,2.585
3,6126,1.048
2,1075,6.737
3,1075,8.866
2,2068,4.885
3,2068,4.25
2,2896,3.451
3,2896,1.262
2,4025,2.11
3,4025,1.034
2,1758,1.014
3,1758,1.079
2,1699,2.556
2,3125,2.67
3,3125,1.017
2,3133,1.216
3,3133,1.153
2,1582,2.78
3,1582,1.769
1,498,1.013
2,498,4.932
3,498,2.779
2,2355,2.183
3,2355,1.022
2,5372,1.013
3,5372,1.047
2,1663,1.087
3,1663,1.122
1,576,1.014
2,576,1.838
3,576,1.857
2,4911,2.043
3,4911,3.985
2,2123,3.046
3,2123,2.669
2,1446,1.995
3,1446,2.987
3,5862,1.032
3,6044,1.113
2,1778,1.115
3,1778,1.019
2,3866,1.439
3,3866,1.17
3,5668,1.235
2,2586,2.81
3,2586,1.898
2,3602,1.13
2,2899,2.352
3,2899,1.09
2,4283,1.169
3,4283,1.116
2,1073,1.439
3,1073,1.593
2,2884,1.024
3,2884,1.048
2,4383,1.041
3,4383,1.504
3,5849,1.019
2,1598,2.507
3,1598,1.038
2,3468,1.396
3,3468,2.233
2,4729,2.121
3,4729,1.097
2,4697,2.058
3,4697,1.75
2,3430,1.277
3,3430,1.257
2,711,4.017
3,711,1.014
2,1163,5.106
3,1163,2.771
2,4372,3.041
3,4372,1.379
3,6332,1.059
1,629,1.014
3,6325,1.017
2,5278,1.007
3,5278,1.053
2,2516,2.472
3,2516,1.345
2,4865,1.034
3,4865,1.068
2,4339,1.059
2,5485,1.019
3,5485,1.056
2,2846,1.742
3,2846,1.366
2,2866,2.334
3,5712,1.017
2,2695,1.015
2,4119,1.016
2,2225,2.688
3,2225,1.242
2,2464,1.145
3,2464,1.144
2,3539,3.319
3,3539,1.144
2,2215,3.53
3,2215,3.122
1,24,1.018
2,24,3.086
3,24,3.932
2,3633,1.353
3,3633,1.139
2,5305,2.225
2,4950,1.03
3,4950,1.027
3,5599,1.575
3,6056,1.02
1,197,1.012
2,197,1.036
3,197,1.015
3,6124,1.068
3,5805,1.021
2,3957,3.5
3,3957,1.182
3,6026,1.046
2,1468,3.063
3,1468,1.141
2,3940,1.101
3,3940,1.098
2,3084,3.385
3,3084,2.039
2,4331,1.017
2,4197,1.479
3,4197,1.633
2,1650,2.084
3,1650,1.07
2,4982,2.478
3,4982,1.235
2,3793,2.121
2,3117,2.134
3,3117,1.342
2,2223,1.328
3,2223,1.562
2,724,3.424
1,208,1.02
2,208,1.407
3,208,1.304
3,5695,1.038
2,3615,2.412
3,3615,1.29
1,46,1.035
2,46,2.489
3,46,2.495
2,948,1.663
3,948,1.791
2,899,14.711
3,899,9.225
2,2680,1.044
3,2680,1.052
3,5924,1.064
1,176,1.001
2,176,1.185
3,176,1.401
2,1354,1.957
3,1354,1.092
2,2071,3.669
3,2071,3.28
2,5535,2.271
3,5535,1.424
1,521,1.016
2,521,1.016
3,521,1.016
2,2788,1.04
3,2788,1.067
2,1604,3.205
3,1604,1.065
2,1827,2.973
3,1827,2.776
1,459,1.016
2,459,1.828
3,459,1.86
2,2005,2.225
3,2005,1.023
1,514,1.018
2,514,3.215
3,514,2.053
3,5929,1.045
2,2739,3.658
3,2739,1.508
2,947,3.786
3,947,1.754
1,245,1.02
2,245,3.782
3,245,1.556
2,1759,3.088
3,1759,2.007
2,2152,4.771
3,2152,2.237
2,4662,1.197
3,4662,1.332
1,264,1.001
2,264,2.225
3,264,1.39
3,6008,1.41
3,5846,1.05
2,4991,2.27
3,4991,1.031
1,471,1.01
2,471,1.016
3,471,1.017
2,681,52.464
3,681,2.084
2,5085,1.282
3,5085,1.022
2,3124,6.996
3,3124,11.319
1,157,1.09
2,157,3.568
3,157,3.059
2,997,7.254
3,997,8.137
3,5753,1.148
2,5400,1.108
3,5400,1.163
2,4796,1.665
2,2546,1.009
3,2546,1.009
3,5777,1.172
2,4820,1.017
2,3092,3.179
3,3092,2.602
2,1608,3.64
3,1608,1.805
2,1049,2.855
3,1049,1.382
2,1306,4.453
3,1306,1.607
2,1681,1.089
3,1681,1.034
2,1706,3.258
3,1706,2.269
2,5038,2.501
3,5038,1.2
3,5986,1.063
1,640,1.017
2,640,4.338
3,640,2.857
1,198,1.03
2,198,2.501
3,198,1.11
2,4469,2.956
3,4469,2.739
1,507,1.027
3,507,1.063
2,1613,9.74
3,1613,2.283
2,5577,2.624
3,6082,1.096
1,362,1.045
2,362,2.324
3,362,1.066
2,4333,1.295
3,4333,1.172
2,1979,1.141
3,1979,1.084
2,3406,1.075
3,3406,1.11
2,5385,1.034
3,5385,1.059
2,4041,2.342
3,4041,1.026
1,303,1.001
2,303,4.233
3,303,3.041
2,2644,1.026
2,4584,1.152
2,3305,2.082
3,3305,1.023
2,1019,1.164
3,1019,1.091
2,4513,1.536
3,4513,2.322
1,93,1.041
2,93,9.84
3,93,13.25
2,4608,3.044
3,4608,1.145
2,3791,1.125
3,3791,1.133
1,442,1.009
2,442,3.188
3,5764,1.043
2,3680,2.319
3,3680,1.158
2,2703,2.594
3,2703,3.272
2,1612,2.905
3,1612,1.512
2,5453,2.911
3,5453,2.023
2,2017,3.047
2,4732,2.861
3,4732,1.744
3,5971,1.025
2,1117,7.632
3,1117,12.831
2,3813,1.117
2,4948,2.282
3,4948,1.629
2,3683,2.21
2,774,7.243
3,774,3.137
1,462,1.001
2,462,2.049
3,462,1.008
2,4150,1.025
3,4150,1.01
2,1362,2.14
3,1362,1.076
2,4968,1.817
3,4968,1.285
2,2364,3.503
3,2364,1.604
2,4195,1.63
3,4195,1.027
2,4364,1.901
1,215,1.001
2,215,3.29
3,215,1.401
2,2736,1.869
3,2736,1.036
2,3530,1.064
2,3073,2.014
3,5715,1.073
3,5877,1.05
2,1234,4.018
3,1234,1.871
3,5852,1.026
2,1434,3.965
3,1434,1.576
2,1367,5.07
3,1367,1.125
2,3210,1.147
3,3210,1.019
2,2224,3.486
3,2224,1.27
2,1125,2.777
3,1125,1.948
2,1081,1.475
3,1081,1.446
2,2083,2.98
3,2083,4.404
2,4308,2.196
3,4308,1.278
2,2865,1.573
3,2865,1.036
2,4872,1.244
1,306,1.012
2,306,3.722
3,306,2.044
3,6034,1.172
2,2130,5.125
3,2130,3.855
2,5386,1.03
3,5386,1.025
1,189,1.01
2,189,2.419
3,189,2.008
2,3798,2.023
3,3798,1.134
2,5273,2.122
3,5273,1.118
2,5566,1.011
3,5566,1.172
2,3698,1.859
3,3698,1.035
2,2836,1.143
3,2836,1.021
2,4843,2.616
3,4843,1.036
2,4767,1.053
3,4767,1.029
3,6106,1.035
3,6181,1.02
2,1490,2.279
3,1490,1.332
2,3335,4.379
3,3335,2.832
2,3463,2.102
3,5879,1.09
1,618,1.014
3,618,1.008
2,4909,1.142
3,4909,1.68
2,2941,3.844
3,2941,2.354
2,2971,1.052
3,2971,1.093
2,3077,1.748
3,3077,1.466
2,5521,1.858
3,5521,1.146
2,3532,3.29
3,3532,1.165
2,4004,6.499
3,4004,11.821
3,6047,1.08
2,1006,3.361
3,1006,2.112
1,337,1.027
2,337,4.004
3,337,4.202
2,1513,4.019
3,1513,2.351
2,5501,1.711
2,3187,1.013
3,3187,1.159
2,3705,1.519
3,3705,1.049
2,4628,1.158
3,4628,1.123
2,805,6.395
3,805,4.356
2,2070,1.31
3,2070,1.436
2,2672,1.952
3,2672,1.095
2,3920,1.048
3,3920,1.1
2,4017,1.617
3,4017,1.365
1,268,1.02
2,268,1.015
3,268,1.013
2,4352,1.107
3,4352,1.095
2,2038,2.227
2,5553,2.273
3,5553,1.177
2,869,2.075
3,869,1.371
2,4874,2.702
3,4874,1.132
2,1551,1.36
3,1551,1.762
2,872,11.392
3,872,1.071
2,3909,2.511
2,684,3.053
3,684,1.305
3,6372,1.015
2,1861,3.784
3,1861,1.557
2,3292,1.05
3,3292,1.109
2,5552,3.037
3,5552,1.038
2,2922,8.42
1,330,1.001
2,330,8.362
3,330,3.969
2,1284,1.73
3,1284,1.17
2,1535,2.336
3,1535,1.04
2,2544,2.159
2,2478,3.33
3,2478,1.31
2,4353,1.014
3,4353,1.136
2,3388,2.098
2,2849,2.848
3,2849,1.241
2,4184,1.019
2,5024,1.112
3,5024,1.151
2,2295,3.535
3,2295,7.022
2,1499,3.467
3,1499,3.762
3,6284,1.018
3,6268,1.014
2,4938,3.421
3,4938,1.416
2,4568,1.018
3,4568,1.09
1,391,1.016
2,391,1.943
3,391,1.204
2,3081,3.5
3,3081,3.059
2,3384,2.627
3,3384,1.243
2,2306,2.002
3,2306,1.048
2,3548,1.031
2,5102,1.042
2,1655,8.499
3,1655,10.514
2,2262,4.104
3,2262,1.412
1,384,1.159
2,384,1.081
3,384,1.187
3,6327,1.017
2,1263,1.487
3,1263,1.117
3,6161,1.059
2,5594,1.031
3,5594,1.119
2,5042,1.314
3,5042,1.514
2,2024,1.308
3,2024,1.03
2,4475,1.034
3,4475,1.077
2,1621,1.225
3,1621,1.736
2,2595,1.908
3,2595,1.278
2,1896,5.77
3,1896,3.244
2,3236,2.633
2,979,5.62
3,979,3.299
2,3157,2.293
3,3157,1.145
2,881,14.27
3,881,24.534
2,2737,3.046
3,2737,1.842
2,2352,1.129
3,2352,1.267
1,32,1.123
2,32,1.141
3,32,1.044
2,1226,1.281
3,1226,1.266
2,3356,1.112
2,3279,2.88
3,3279,1.033
3,5823,1.071
2,5408,3.064
2,882,6.324
3,882,3.018
2,3748,1.234
3,3748,1.948
2,4765,1.016
3,4765,1.056
2,4517,2.04
3,4517,1.154
2,4419,1.368
2,5151,3.33
3,5151,1.201
2,698,9.126
3,698,8.028
2,767,4.08
3,767,3.729
2,3979,1.417
2,3104,3.682
3,3104,3.917
2,3721,2.276
3,3721,1.02
1,321,1.016
2,321,5.836
3,5792,1.579
3,6401,1.08
2,4976,1.931
3,4976,1.019
2,4183,1.018
2,953,1.048
3,953,1.021
2,3854,1.105
3,3854,1.095
2,1488,5.463
3,1488,5.797
2,3810,1.15
3,3810,2.269
2,3638,1.058
3,3638,1.063
3,6180,1.014
2,5297,1.102
3,5297,1.119
2,4717,2.823
3,4717,1.022
2,1993,1.169
3,1993,1.197
2,5021,3.061
3,5021,1.269
2,5321,1.034
3,5321,1.055
2,5083,2.518
3,5083,1.018
3,6163,1.062
2,1368,5.223
3,1368,3.252
2,5101,1.963
3,5101,1.21
1,171,1.036
2,171,6.007
3,171,3.841
2,1926,2.788
3,1926,1.443
2,725,1.488
3,725,1.52
2,2827,1.444
3,2827,1.398
3,6072,1.015
2,4559,1.155
3,4559,1.078
2,5113,3.087
3,5113,1.369
2,2315,1.177
3,2315,1.111
2,1755,1.863
3,1755,1.358
2,2974,1.183
3,2974,1.196
2,2533,2.711
3,2533,1.132
2,3118,1.263
3,3118,1.05
2,3667,4.62
3,3667,4.219
2,2508,1.132
3,2508,1.041
3,5783,1.072
2,2888,2.651
3,2888,1.134
1,284,1.012
2,284,1.013
3,284,1.018
2,1856,4.998
3,1856,4.045
2,1331,2.328
3,1331,1.277
2,1077,7.081
3,1077,5.234
2,1282,2.918
3,1282,1.55
3,6027,1.047
2,2634,1.801
3,2634,1.46
2,5048,1.029
3,5048,1.046
2,1469,1.086
3,1469,1.182
2,1932,7.337
3,1932,8.3
1,455,1.022
2,455,4.442
3,455,2.698
2,946,3.023
3,946,1.607
2,1840,1.95
3,1840,1.338
2,4425,3.018
3,4425,1.715
2,2049,1.148
3,2049,1.045
2,4289,2.434
3,4289,1.288
1,35,1.01
2,35,1.052
3,35,1.01
2,2734,1.346
3,2734,1.692
2,4370,1.048
3,4370,1.161
2,2652,3.041
3,2652,3.327
2,936,1.799
3,936,1.376
2,4585,2.28
2,797,2.702
3,797,2.301
2,1406,1.933
3,1406,1.042
2,2205,1.7
3,2205,1.062
2,1996,3.943
3,1996,3.594
2,5162,2.891
3,5162,1.289
2,4206,1.016
2,3963,2.003
3,3963,2.574
2,4098,4.029
3,4098,3.74
2,2232,2.946
2,3024,6.279
3,3024,6.717
3,6286,1.062
2,4495,2.363
3,4495,1.176
3,5855,1.059
2,2697,1.876
3,6279,1.03
2,870,1.266
3,870,1.209
2,3096,1.562
3,3096,1.204
2,4251,2.06
3,4251,1.019
3,5989,1.028
2,1033,2.046
3,1033,1.124
2,5352,3.432
3,5352,1.382
2,927,10.035
3,927,16.851
2,2730,2.567
3,2730,2.5
2,5435,1.856
3,5435,1.019
2,5009,1.109
1,593,1.072
2,593,2.334
3,593,2.806
2,4720,2.307
2,5294,1.781
3,5294,1.015
2,3651,1.696
2,4871,2.128
2,3481,1.128
3,3481,1.112
2,5346,1.835
3,5346,1.054
2,2216,1.035
3,2216,1.431
2,1196,4.354
3,1196,1.762
2,2702,1.039
3,2702,1.099
3,5866,1.013
3,6083,1.024
2,4672,2.293
3,4672,1.238
2,1737,1.214
3,1737,1.017
2,4620,2.214
3,4620,1.148
2,3228,2.303
3,3228,1.441
2,5310,1.85
2,4286,1.083
2,3414,1.087
3,3414,1.4
1,491,1.012
2,491,1.025
3,491,1.259
2,875,2.386
3,875,1.21
2,2487,3.213
3,2487,1.637
2,4330,2.178
3,4330,1.075
2,669,3.961
3,669,5.192
3,5995,1.018
2,2576,3.672
3,2576,1.669
3,6363,1.035
1,568,1.012
2,568,1.13
3,568,1.329
2,2553,1.286
2,3382,1.444
2,5483,1.043
3,5483,1.086
2,1929,2.557
3,1929,1.45
2,1793,1.447
3,1793,1.464
2,1760,2.999
3,1760,1.897
2,2314,2.776
3,2314,1.275
2,1239,6.393
3,1239,2.847
3,6375,1.032
2,3116,2.066
3,3116,1.217
2,5423,1.72
3,5423,1.267
2,3516,1.334
2,689,5.03
3,689,2.336
2,938,9.583
3,938,11.132
3,5998,1.044
2,4192,2.953
2,2977,2.076
3,2977,1.038
1,20,1.018
2,20,3.767
3,20,3.693
1,165,1.013
2,165,1.89
3,165,1.229
2,2908,1.636
2,4591,1.311
2,829,4.033
3,829,4.154
2,2568,1.7
3,2568,1.041
2,1717,4.098
3,1717,1.579
2,3030,1.159
3,3030,1.571
2,4986,2.395
2,1390,2.284
3,1390,1.049
2,4633,1.301
3,4633,1.553
2,4883,1.019
2,5181,1.019
3,5181,1.015
2,4814,3.468
3,4814,1.402
2,4011,2.367
3,4011,1.597
2,1630,2.854
3,1630,1.916
2,4612,2.665
3,4612,1.345
2,3344,1.014
3,3344,1.083
2,4320,1.085
3,4320,1.237
2,1869,4.029
3,5665,1.119
2,2198,6.024
3,2198,5.199
2,3869,2.307
3,3869,1.686
3,5809,1.403
2,3330,3.621
3,3330,1.287
1,503,1.022
2,503,3.13
3,503,1.828
2,3712,1.28
3,3712,1.119
2,3011,4.882
3,3011,2.81
1,468,1.018
2,468,1.378
3,468,1.014
2,3860,1.02
3,3860,1.019
2,4835,1.032
3,4835,1.023
3,6238,1.026
2,3738,1.064
2,4404,2.12
3,4404,1.739
2,2033,3.027
3,6361,1.032
2,2112,4.481
3,2112,6.027
2,5306,1.788
3,5306,1.183
2,4295,1.149
3,4295,1.229
2,1131,4.236
3,1131,1.571
2,3079,1.013
3,3079,1.354
2,4839,2.601
2,3542,1.01
3,3542,1.065
